,index,0,1,2,3,result,final,0
22034,,,,,,,,207
22035,,,,,,,,207
22036,,,,,,,,207
22037,,,,,,,,207
22038,,,,,,,,207
22039,,,,,,,,207
22040,,,,,,,,207
22041,,,,,,,,207
22042,,,,,,,,207
22043,,,,,,,,207
22044,,,,,,,,207
22045,,,,,,,,207
22046,,,,,,,,207
22047,,,,,,,,207
22048,,,,,,,,207
22049,,,,,,,,207
22050,,,,,,,,207
22051,,,,,,,,207
22052,,,,,,,,207
22053,,,,,,,,207
22054,,,,,,,,207
22055,,,,,,,,207
22056,,,,,,,,207
22057,,,,,,,,207
22058,,,,,,,,207
22059,,,,,,,,207
22060,,,,,,,,207
22061,,,,,,,,207
22062,,,,,,,,207
22063,,,,,,,,207
22064,,,,,,,,207
22065,,,,,,,,207
22066,,,,,,,,207
22067,,,,,,,,207
22068,,,,,,,,207
22069,,,,,,,,207
22070,,,,,,,,207
22071,,,,,,,,207
22072,,,,,,,,207
22073,,,,,,,,207
22074,,,,,,,,207
22075,,,,,,,,207
22076,,,,,,,,207
22077,,,,,,,,207
22078,,,,,,,,207
22079,,,,,,,,207
22080,,,,,,,,207
22081,,,,,,,,207
22082,,,,,,,,207
22083,,,,,,,,207
22084,,,,,,,,207
22085,,,,,,,,207
22086,,,,,,,,207
22087,,,,,,,,207
22088,,,,,,,,207
22089,,,,,,,,207
22090,,,,,,,,207
22091,,,,,,,,207
22092,,,,,,,,207
22093,,,,,,,,207
22094,,,,,,,,207
22095,,,,,,,,207
22096,,,,,,,,207
22097,,,,,,,,207
22098,,,,,,,,207
22099,,,,,,,,207
22100,,,,,,,,207
22101,,,,,,,,207
22102,,,,,,,,207
22103,,,,,,,,207
22104,,,,,,,,207
22105,,,,,,,,207
22106,,,,,,,,207
22107,,,,,,,,207
22108,,,,,,,,207
22109,,,,,,,,26
22110,,,,,,,,26
22111,,,,,,,,26
22112,,,,,,,,26
22113,,,,,,,,26
22114,,,,,,,,26
22115,,,,,,,,26
22116,,,,,,,,26
22117,,,,,,,,26
22118,,,,,,,,26
22119,,,,,,,,26
22120,,,,,,,,26
22121,,,,,,,,26
22122,,,,,,,,26
22123,,,,,,,,26
22124,,,,,,,,26
22125,,,,,,,,26
22126,,,,,,,,26
22127,,,,,,,,26
22128,,,,,,,,26
22129,,,,,,,,26
22130,,,,,,,,26
22131,,,,,,,,26
22132,,,,,,,,26
22133,,,,,,,,26
22134,,,,,,,,26
22135,,,,,,,,26
22136,,,,,,,,26
22137,,,,,,,,26
22138,,,,,,,,26
22139,,,,,,,,26
22140,,,,,,,,26
22141,,,,,,,,26
22142,,,,,,,,26
22143,,,,,,,,26
22144,,,,,,,,26
22145,,,,,,,,26
22146,,,,,,,,26
22147,,,,,,,,26
22148,,,,,,,,26
22149,,,,,,,,26
22150,,,,,,,,26
22151,,,,,,,,26
22152,,,,,,,,222
22153,,,,,,,,222
22154,,,,,,,,222
22155,,,,,,,,222
22156,,,,,,,,222
22157,,,,,,,,222
22158,,,,,,,,222
22159,,,,,,,,222
22160,,,,,,,,222
22161,,,,,,,,222
22162,,,,,,,,222
22163,,,,,,,,222
22164,,,,,,,,222
22165,,,,,,,,222
22166,,,,,,,,222
22167,,,,,,,,222
22168,,,,,,,,222
22169,,,,,,,,222
22170,,,,,,,,222
22171,,,,,,,,222
22172,,,,,,,,222
22173,,,,,,,,222
22174,,,,,,,,222
22175,,,,,,,,222
22176,,,,,,,,222
22177,,,,,,,,222
22178,,,,,,,,222
22179,,,,,,,,222
22180,,,,,,,,222
22181,,,,,,,,222
22182,,,,,,,,222
22183,,,,,,,,222
22184,,,,,,,,222
22185,,,,,,,,222
22186,,,,,,,,222
22187,,,,,,,,222
22188,,,,,,,,222
22189,,,,,,,,222
22190,,,,,,,,222
22191,,,,,,,,222
22192,,,,,,,,222
22193,,,,,,,,222
22194,,,,,,,,222
22195,,,,,,,,222
22196,,,,,,,,222
22197,,,,,,,,222
22198,,,,,,,,222
22199,,,,,,,,222
22200,,,,,,,,222
22201,,,,,,,,222
22202,,,,,,,,222
22203,,,,,,,,222
22204,,,,,,,,222
22205,,,,,,,,224
22206,,,,,,,,224
22207,,,,,,,,224
22208,,,,,,,,224
22209,,,,,,,,224
22210,,,,,,,,224
22211,,,,,,,,224
22212,,,,,,,,224
22213,,,,,,,,224
22214,,,,,,,,224
22215,,,,,,,,224
22216,,,,,,,,224
22217,,,,,,,,224
22218,,,,,,,,224
22219,,,,,,,,224
22220,,,,,,,,224
22221,,,,,,,,224
22222,,,,,,,,224
22223,,,,,,,,224
22224,,,,,,,,224
22225,,,,,,,,224
22226,,,,,,,,224
22227,,,,,,,,224
22228,,,,,,,,224
22229,,,,,,,,224
22230,,,,,,,,224
22231,,,,,,,,224
22232,,,,,,,,224
22233,,,,,,,,224
22234,,,,,,,,224
22235,,,,,,,,224
22236,,,,,,,,224
22237,,,,,,,,224
22238,,,,,,,,224
22239,,,,,,,,224
22240,,,,,,,,224
22241,,,,,,,,224
22242,,,,,,,,224
22243,,,,,,,,224
22244,,,,,,,,224
22245,,,,,,,,224
22246,,,,,,,,224
22247,,,,,,,,224
22248,,,,,,,,224
22249,,,,,,,,224
22250,,,,,,,,224
22251,,,,,,,,224
22252,,,,,,,,224
22253,,,,,,,,224
22254,,,,,,,,224
22255,,,,,,,,224
22256,,,,,,,,224
22257,,,,,,,,224
22258,,,,,,,,224
22259,,,,,,,,224
22260,,,,,,,,224
22261,,,,,,,,224
22262,,,,,,,,224
22263,,,,,,,,146
22264,,,,,,,,146
22265,,,,,,,,146
22266,,,,,,,,146
22267,,,,,,,,146
22268,,,,,,,,146
22269,,,,,,,,146
22270,,,,,,,,146
22271,,,,,,,,146
22272,,,,,,,,146
22273,,,,,,,,146
22274,,,,,,,,146
22275,,,,,,,,146
22276,,,,,,,,146
22277,,,,,,,,146
22278,,,,,,,,146
22279,,,,,,,,146
22280,,,,,,,,146
22281,,,,,,,,146
22282,,,,,,,,146
22283,,,,,,,,146
22284,,,,,,,,146
22285,,,,,,,,146
22286,,,,,,,,146
22287,,,,,,,,146
22288,,,,,,,,146
22289,,,,,,,,146
22290,,,,,,,,146
22291,,,,,,,,146
22292,,,,,,,,146
22293,,,,,,,,146
22294,,,,,,,,146
22295,,,,,,,,146
22296,,,,,,,,146
22297,,,,,,,,146
22298,,,,,,,,146
22299,,,,,,,,146
22300,,,,,,,,146
22301,,,,,,,,146
22302,,,,,,,,305
22303,,,,,,,,305
22304,,,,,,,,305
22305,,,,,,,,305
22306,,,,,,,,305
22307,,,,,,,,305
22308,,,,,,,,305
22309,,,,,,,,305
22310,,,,,,,,305
22311,,,,,,,,305
22312,,,,,,,,305
22313,,,,,,,,305
22314,,,,,,,,305
22315,,,,,,,,305
22316,,,,,,,,305
22317,,,,,,,,305
22318,,,,,,,,305
22319,,,,,,,,305
22320,,,,,,,,305
22321,,,,,,,,305
22322,,,,,,,,305
22323,,,,,,,,305
22324,,,,,,,,305
22325,,,,,,,,305
22326,,,,,,,,305
22327,,,,,,,,305
22328,,,,,,,,305
22329,,,,,,,,305
22330,,,,,,,,305
22331,,,,,,,,305
22332,,,,,,,,305
22333,,,,,,,,305
22334,,,,,,,,305
22335,,,,,,,,305
22336,,,,,,,,305
22337,,,,,,,,305
22338,,,,,,,,305
22339,,,,,,,,305
22340,,,,,,,,305
22341,,,,,,,,305
22342,,,,,,,,305
22343,,,,,,,,305
22344,,,,,,,,305
22345,,,,,,,,305
22346,,,,,,,,305
22347,,,,,,,,305
22348,,,,,,,,305
22349,,,,,,,,305
22350,,,,,,,,305
22351,,,,,,,,305
22352,,,,,,,,305
22353,,,,,,,,305
22354,,,,,,,,305
22355,,,,,,,,305
22356,,,,,,,,305
22357,,,,,,,,305
22358,,,,,,,,305
22359,,,,,,,,305
22360,,,,,,,,305
22361,,,,,,,,305
22362,,,,,,,,305
22363,,,,,,,,305
22364,,,,,,,,305
22365,,,,,,,,305
22366,,,,,,,,305
22367,,,,,,,,305
22368,,,,,,,,305
22369,,,,,,,,305
22370,,,,,,,,305
22371,,,,,,,,305
22372,,,,,,,,305
22373,,,,,,,,305
22374,,,,,,,,305
22375,,,,,,,,305
22376,,,,,,,,305
22377,,,,,,,,305
22378,,,,,,,,305
22379,,,,,,,,305
22380,,,,,,,,305
22381,,,,,,,,305
22382,,,,,,,,305
22383,,,,,,,,305
22384,,,,,,,,305
22385,,,,,,,,305
22386,,,,,,,,305
22387,,,,,,,,305
22388,,,,,,,,305
22389,,,,,,,,305
22390,,,,,,,,305
22391,,,,,,,,305
22392,,,,,,,,305
22393,,,,,,,,305
22394,,,,,,,,305
22395,,,,,,,,263
22396,,,,,,,,263
22397,,,,,,,,263
22398,,,,,,,,263
22399,,,,,,,,263
22400,,,,,,,,263
22401,,,,,,,,263
22402,,,,,,,,263
22403,,,,,,,,263
22404,,,,,,,,263
22405,,,,,,,,263
22406,,,,,,,,263
22407,,,,,,,,263
22408,,,,,,,,263
22409,,,,,,,,263
22410,,,,,,,,263
22411,,,,,,,,263
22412,,,,,,,,263
22413,,,,,,,,263
22414,,,,,,,,263
22415,,,,,,,,263
22416,,,,,,,,263
22417,,,,,,,,263
22418,,,,,,,,263
22419,,,,,,,,263
22420,,,,,,,,263
22421,,,,,,,,263
22422,,,,,,,,263
22423,,,,,,,,263
22424,,,,,,,,263
22425,,,,,,,,263
22426,,,,,,,,263
22427,,,,,,,,263
22428,,,,,,,,263
22429,,,,,,,,263
22430,,,,,,,,263
22431,,,,,,,,263
22432,,,,,,,,263
22433,,,,,,,,263
22434,,,,,,,,263
22435,,,,,,,,263
22436,,,,,,,,263
22437,,,,,,,,263
22438,,,,,,,,263
22439,,,,,,,,251
22440,,,,,,,,251
22441,,,,,,,,251
22442,,,,,,,,251
22443,,,,,,,,251
22444,,,,,,,,251
22445,,,,,,,,251
22446,,,,,,,,251
22447,,,,,,,,251
22448,,,,,,,,251
22449,,,,,,,,251
22450,,,,,,,,251
22451,,,,,,,,251
22452,,,,,,,,251
22453,,,,,,,,251
22454,,,,,,,,251
22455,,,,,,,,251
22456,,,,,,,,251
22457,,,,,,,,251
22458,,,,,,,,251
22459,,,,,,,,251
22460,,,,,,,,251
22461,,,,,,,,251
22462,,,,,,,,251
22463,,,,,,,,251
22464,,,,,,,,251
22465,,,,,,,,251
22466,,,,,,,,251
22467,,,,,,,,251
22468,,,,,,,,251
22469,,,,,,,,251
22470,,,,,,,,251
22471,,,,,,,,251
22472,,,,,,,,251
22473,,,,,,,,251
22474,,,,,,,,251
22475,,,,,,,,251
22476,,,,,,,,251
22477,,,,,,,,251
22478,,,,,,,,251
22479,,,,,,,,35
22480,,,,,,,,35
22481,,,,,,,,35
22482,,,,,,,,35
22483,,,,,,,,35
22484,,,,,,,,35
22485,,,,,,,,35
22486,,,,,,,,35
22487,,,,,,,,109
22488,,,,,,,,109
22489,,,,,,,,109
22490,,,,,,,,109
22491,,,,,,,,109
22492,,,,,,,,109
22493,,,,,,,,109
22494,,,,,,,,109
22495,,,,,,,,109
22496,,,,,,,,109
22497,,,,,,,,109
22498,,,,,,,,109
22499,,,,,,,,109
22500,,,,,,,,109
22501,,,,,,,,109
22502,,,,,,,,109
22503,,,,,,,,109
22504,,,,,,,,109
22505,,,,,,,,109
22506,,,,,,,,109
22507,,,,,,,,109
22508,,,,,,,,109
22509,,,,,,,,109
22510,,,,,,,,109
22511,,,,,,,,109
22512,,,,,,,,109
22513,,,,,,,,109
22514,,,,,,,,109
22515,,,,,,,,109
22516,,,,,,,,109
22517,,,,,,,,109
22518,,,,,,,,109
22519,,,,,,,,109
22520,,,,,,,,109
22521,,,,,,,,109
22522,,,,,,,,109
22523,,,,,,,,109
22524,,,,,,,,109
22525,,,,,,,,109
22526,,,,,,,,109
22527,,,,,,,,109
22528,,,,,,,,109
22529,,,,,,,,109
22530,,,,,,,,109
22531,,,,,,,,109
22532,,,,,,,,109
22533,,,,,,,,109
22534,,,,,,,,109
22535,,,,,,,,109
22536,,,,,,,,109
22537,,,,,,,,109
22538,,,,,,,,109
22539,,,,,,,,109
22540,,,,,,,,109
22541,,,,,,,,109
22542,,,,,,,,109
22543,,,,,,,,109
22544,,,,,,,,109
22545,,,,,,,,109
22546,,,,,,,,109
22547,,,,,,,,109
22548,,,,,,,,109
22549,,,,,,,,109
22550,,,,,,,,109
22551,,,,,,,,109
22552,,,,,,,,109
22553,,,,,,,,109
22554,,,,,,,,109
22555,,,,,,,,109
22556,,,,,,,,109
22557,,,,,,,,109
22558,,,,,,,,109
22559,,,,,,,,109
22560,,,,,,,,109
22561,,,,,,,,109
22562,,,,,,,,109
22563,,,,,,,,109
22564,,,,,,,,109
22565,,,,,,,,109
22566,,,,,,,,109
22567,,,,,,,,109
22568,,,,,,,,109
22569,,,,,,,,109
22570,,,,,,,,109
22571,,,,,,,,109
22572,,,,,,,,109
22573,,,,,,,,109
22574,,,,,,,,109
22575,,,,,,,,109
22576,,,,,,,,109
22577,,,,,,,,109
22578,,,,,,,,109
22579,,,,,,,,109
22580,,,,,,,,109
22581,,,,,,,,109
22582,,,,,,,,109
22583,,,,,,,,109
22584,,,,,,,,109
22585,,,,,,,,109
22586,,,,,,,,109
22587,,,,,,,,109
22588,,,,,,,,109
22589,,,,,,,,109
22590,,,,,,,,109
22591,,,,,,,,109
22592,,,,,,,,109
22593,,,,,,,,109
22594,,,,,,,,109
22595,,,,,,,,109
22596,,,,,,,,109
22597,,,,,,,,109
22598,,,,,,,,109
22599,,,,,,,,109
22600,,,,,,,,109
22601,,,,,,,,109
22602,,,,,,,,109
22603,,,,,,,,109
22604,,,,,,,,109
22605,,,,,,,,109
22606,,,,,,,,109
22607,,,,,,,,109
22608,,,,,,,,109
22609,,,,,,,,109
22610,,,,,,,,109
22611,,,,,,,,109
22612,,,,,,,,109
22613,,,,,,,,109
22614,,,,,,,,109
22615,,,,,,,,109
22616,,,,,,,,109
22617,,,,,,,,109
22618,,,,,,,,109
22619,,,,,,,,109
22620,,,,,,,,109
22621,,,,,,,,109
22622,,,,,,,,109
22623,,,,,,,,109
22624,,,,,,,,109
22625,,,,,,,,109
22626,,,,,,,,109
22627,,,,,,,,109
22628,,,,,,,,109
22629,,,,,,,,109
22630,,,,,,,,109
22631,,,,,,,,109
22632,,,,,,,,109
22633,,,,,,,,109
22634,,,,,,,,109
22635,,,,,,,,109
22636,,,,,,,,109
22637,,,,,,,,109
22638,,,,,,,,109
22639,,,,,,,,109
22640,,,,,,,,109
22641,,,,,,,,109
22642,,,,,,,,109
22643,,,,,,,,109
22644,,,,,,,,109
22645,,,,,,,,109
22646,,,,,,,,109
22647,,,,,,,,109
22648,,,,,,,,109
22649,,,,,,,,109
22650,,,,,,,,109
22651,,,,,,,,109
22652,,,,,,,,109
22653,,,,,,,,109
22654,,,,,,,,87
22655,,,,,,,,87
22656,,,,,,,,87
22657,,,,,,,,87
22658,,,,,,,,87
22659,,,,,,,,87
22660,,,,,,,,87
22661,,,,,,,,87
22662,,,,,,,,87
22663,,,,,,,,87
22664,,,,,,,,87
22665,,,,,,,,87
22666,,,,,,,,87
22667,,,,,,,,87
22668,,,,,,,,87
22669,,,,,,,,87
22670,,,,,,,,87
22671,,,,,,,,87
22672,,,,,,,,87
22673,,,,,,,,87
22674,,,,,,,,87
22675,,,,,,,,87
22676,,,,,,,,87
22677,,,,,,,,87
22678,,,,,,,,87
22679,,,,,,,,87
22680,,,,,,,,87
22681,,,,,,,,87
22682,,,,,,,,87
22683,,,,,,,,171
22684,,,,,,,,171
22685,,,,,,,,171
22686,,,,,,,,171
22687,,,,,,,,171
22688,,,,,,,,171
22689,,,,,,,,171
22690,,,,,,,,171
22691,,,,,,,,171
22692,,,,,,,,171
22693,,,,,,,,171
22694,,,,,,,,171
22695,,,,,,,,171
22696,,,,,,,,171
22697,,,,,,,,171
22698,,,,,,,,171
22699,,,,,,,,171
22700,,,,,,,,171
22701,,,,,,,,171
22702,,,,,,,,171
22703,,,,,,,,171
22704,,,,,,,,171
22705,,,,,,,,171
22706,,,,,,,,171
22707,,,,,,,,171
22708,,,,,,,,171
22709,,,,,,,,171
22710,,,,,,,,171
22711,,,,,,,,171
22712,,,,,,,,171
22713,,,,,,,,171
22714,,,,,,,,171
22715,,,,,,,,171
22716,,,,,,,,171
22717,,,,,,,,171
22718,,,,,,,,171
22719,,,,,,,,171
22720,,,,,,,,171
22721,,,,,,,,171
22722,,,,,,,,171
22723,,,,,,,,171
22724,,,,,,,,171
22725,,,,,,,,171
22726,,,,,,,,171
22727,,,,,,,,171
22728,,,,,,,,171
22729,,,,,,,,171
22730,,,,,,,,312
22731,,,,,,,,312
22732,,,,,,,,312
22733,,,,,,,,312
22734,,,,,,,,312
22735,,,,,,,,312
22736,,,,,,,,312
22737,,,,,,,,312
22738,,,,,,,,312
22739,,,,,,,,312
22740,,,,,,,,312
22741,,,,,,,,312
22742,,,,,,,,312
22743,,,,,,,,312
22744,,,,,,,,312
22745,,,,,,,,312
22746,,,,,,,,312
22747,,,,,,,,312
22748,,,,,,,,312
22749,,,,,,,,312
22750,,,,,,,,312
22751,,,,,,,,312
22752,,,,,,,,312
22753,,,,,,,,312
22754,,,,,,,,312
22755,,,,,,,,312
22756,,,,,,,,312
22757,,,,,,,,312
22758,,,,,,,,312
22759,,,,,,,,312
22760,,,,,,,,312
22761,,,,,,,,312
22762,,,,,,,,312
22763,,,,,,,,312
22764,,,,,,,,312
22765,,,,,,,,312
22766,,,,,,,,312
22767,,,,,,,,312
22768,,,,,,,,312
22769,,,,,,,,312
22770,,,,,,,,312
22771,,,,,,,,312
22772,,,,,,,,312
22773,,,,,,,,312
22774,,,,,,,,312
22775,,,,,,,,312
22776,,,,,,,,312
22777,,,,,,,,312
22778,,,,,,,,312
22779,,,,,,,,278
22780,,,,,,,,278
22781,,,,,,,,278
22782,,,,,,,,278
22783,,,,,,,,278
22784,,,,,,,,278
22785,,,,,,,,278
22786,,,,,,,,278
22787,,,,,,,,278
22788,,,,,,,,278
22789,,,,,,,,278
22790,,,,,,,,278
22791,,,,,,,,278
22792,,,,,,,,278
22793,,,,,,,,278
22794,,,,,,,,278
22795,,,,,,,,278
22796,,,,,,,,278
22797,,,,,,,,278
22798,,,,,,,,278
22799,,,,,,,,278
22800,,,,,,,,278
22801,,,,,,,,278
22802,,,,,,,,278
22803,,,,,,,,278
22804,,,,,,,,278
22805,,,,,,,,278
22806,,,,,,,,278
22807,,,,,,,,278
22808,,,,,,,,278
22809,,,,,,,,278
22810,,,,,,,,278
22811,,,,,,,,278
22812,,,,,,,,278
22813,,,,,,,,278
22814,,,,,,,,278
22815,,,,,,,,278
22816,,,,,,,,278
22817,,,,,,,,278
22818,,,,,,,,278
22819,,,,,,,,278
22820,,,,,,,,278
22821,,,,,,,,278
22822,,,,,,,,278
22823,,,,,,,,278
22824,,,,,,,,278
22825,,,,,,,,278
22826,,,,,,,,278
22827,,,,,,,,278
22828,,,,,,,,278
22829,,,,,,,,278
22830,,,,,,,,278
22831,,,,,,,,278
22832,,,,,,,,278
22833,,,,,,,,278
22834,,,,,,,,278
22835,,,,,,,,278
22836,,,,,,,,278
22837,,,,,,,,278
22838,,,,,,,,278
22839,,,,,,,,278
22840,,,,,,,,278
22841,,,,,,,,278
22842,,,,,,,,278
22843,,,,,,,,278
22844,,,,,,,,278
22845,,,,,,,,278
22846,,,,,,,,278
22847,,,,,,,,278
22848,,,,,,,,278
22849,,,,,,,,278
22850,,,,,,,,278
22851,,,,,,,,278
22852,,,,,,,,278
22853,,,,,,,,278
22854,,,,,,,,278
22855,,,,,,,,278
22856,,,,,,,,278
22857,,,,,,,,278
22858,,,,,,,,278
22859,,,,,,,,278
22860,,,,,,,,278
22861,,,,,,,,278
22862,,,,,,,,278
22863,,,,,,,,278
22864,,,,,,,,278
22865,,,,,,,,278
22866,,,,,,,,278
22867,,,,,,,,278
22868,,,,,,,,197
22869,,,,,,,,197
22870,,,,,,,,197
22871,,,,,,,,197
22872,,,,,,,,197
22873,,,,,,,,197
22874,,,,,,,,197
22875,,,,,,,,197
22876,,,,,,,,197
22877,,,,,,,,197
22878,,,,,,,,197
22879,,,,,,,,197
22880,,,,,,,,197
22881,,,,,,,,197
22882,,,,,,,,197
22883,,,,,,,,197
22884,,,,,,,,197
22885,,,,,,,,197
22886,,,,,,,,197
22887,,,,,,,,197
22888,,,,,,,,197
22889,,,,,,,,197
22890,,,,,,,,197
22891,,,,,,,,197
22892,,,,,,,,197
22893,,,,,,,,197
22894,,,,,,,,197
22895,,,,,,,,197
22896,,,,,,,,197
22897,,,,,,,,197
22898,,,,,,,,197
22899,,,,,,,,197
22900,,,,,,,,197
22901,,,,,,,,197
22902,,,,,,,,197
22903,,,,,,,,197
22904,,,,,,,,197
22905,,,,,,,,197
22906,,,,,,,,197
22907,,,,,,,,197
22908,,,,,,,,197
22909,,,,,,,,197
22910,,,,,,,,275
22911,,,,,,,,275
22912,,,,,,,,275
22913,,,,,,,,275
22914,,,,,,,,275
22915,,,,,,,,275
22916,,,,,,,,275
22917,,,,,,,,275
22918,,,,,,,,275
22919,,,,,,,,275
22920,,,,,,,,275
22921,,,,,,,,275
22922,,,,,,,,275
22923,,,,,,,,275
22924,,,,,,,,275
22925,,,,,,,,275
22926,,,,,,,,275
22927,,,,,,,,275
22928,,,,,,,,275
22929,,,,,,,,275
22930,,,,,,,,275
22931,,,,,,,,275
22932,,,,,,,,275
22933,,,,,,,,275
22934,,,,,,,,275
22935,,,,,,,,275
22936,,,,,,,,275
22937,,,,,,,,275
22938,,,,,,,,275
22939,,,,,,,,275
22940,,,,,,,,275
22941,,,,,,,,275
22942,,,,,,,,275
22943,,,,,,,,275
22944,,,,,,,,275
22945,,,,,,,,275
22946,,,,,,,,275
22947,,,,,,,,275
22948,,,,,,,,275
22949,,,,,,,,275
22950,,,,,,,,275
22951,,,,,,,,275
22952,,,,,,,,275
22953,,,,,,,,275
22954,,,,,,,,275
22955,,,,,,,,275
22956,,,,,,,,275
22957,,,,,,,,275
22958,,,,,,,,275
22959,,,,,,,,275
22960,,,,,,,,275
22961,,,,,,,,275
22962,,,,,,,,275
22963,,,,,,,,275
22964,,,,,,,,275
22965,,,,,,,,275
22966,,,,,,,,275
22967,,,,,,,,275
22968,,,,,,,,275
22969,,,,,,,,275
22970,,,,,,,,275
22971,,,,,,,,275
22972,,,,,,,,275
22973,,,,,,,,275
22974,,,,,,,,275
22975,,,,,,,,275
22976,,,,,,,,275
22977,,,,,,,,275
22978,,,,,,,,275
22979,,,,,,,,275
22980,,,,,,,,275
22981,,,,,,,,275
22982,,,,,,,,275
22983,,,,,,,,275
22984,,,,,,,,275
22985,,,,,,,,275
22986,,,,,,,,275
22987,,,,,,,,275
22988,,,,,,,,275
22989,,,,,,,,275
22990,,,,,,,,275
22991,,,,,,,,275
22992,,,,,,,,275
22993,,,,,,,,275
22994,,,,,,,,275
22995,,,,,,,,275
22996,,,,,,,,275
22997,,,,,,,,275
22998,,,,,,,,275
22999,,,,,,,,275
23000,,,,,,,,275
23001,,,,,,,,275
23002,,,,,,,,275
23003,,,,,,,,275
23004,,,,,,,,275
23005,,,,,,,,275
23006,,,,,,,,275
23007,,,,,,,,275
23008,,,,,,,,275
23009,,,,,,,,275
23010,,,,,,,,275
23011,,,,,,,,275
23012,,,,,,,,275
23013,,,,,,,,275
23014,,,,,,,,275
23015,,,,,,,,275
23016,,,,,,,,275
23017,,,,,,,,275
23018,,,,,,,,275
23019,,,,,,,,275
23020,,,,,,,,275
23021,,,,,,,,275
23022,,,,,,,,275
23023,,,,,,,,275
23024,,,,,,,,275
23025,,,,,,,,275
23026,,,,,,,,275
23027,,,,,,,,275
23028,,,,,,,,275
23029,,,,,,,,275
23030,,,,,,,,275
23031,,,,,,,,275
23032,,,,,,,,275
23033,,,,,,,,275
23034,,,,,,,,275
23035,,,,,,,,275
23036,,,,,,,,275
23037,,,,,,,,275
23038,,,,,,,,275
23039,,,,,,,,275
23040,,,,,,,,275
23041,,,,,,,,275
23042,,,,,,,,275
23043,,,,,,,,275
23044,,,,,,,,275
23045,,,,,,,,275
23046,,,,,,,,275
23047,,,,,,,,275
23048,,,,,,,,275
23049,,,,,,,,275
23050,,,,,,,,275
23051,,,,,,,,275
23052,,,,,,,,275
23053,,,,,,,,275
23054,,,,,,,,275
23055,,,,,,,,275
23056,,,,,,,,275
23057,,,,,,,,275
23058,,,,,,,,275
23059,,,,,,,,275
23060,,,,,,,,275
23061,,,,,,,,275
23062,,,,,,,,275
23063,,,,,,,,275
23064,,,,,,,,275
23065,,,,,,,,275
23066,,,,,,,,275
23067,,,,,,,,275
23068,,,,,,,,275
23069,,,,,,,,275
23070,,,,,,,,275
23071,,,,,,,,275
23072,,,,,,,,275
23073,,,,,,,,275
23074,,,,,,,,4
23075,,,,,,,,4
23076,,,,,,,,4
23077,,,,,,,,4
23078,,,,,,,,4
23079,,,,,,,,4
23080,,,,,,,,4
23081,,,,,,,,4
23082,,,,,,,,4
23083,,,,,,,,4
23084,,,,,,,,4
23085,,,,,,,,4
23086,,,,,,,,4
23087,,,,,,,,4
23088,,,,,,,,4
23089,,,,,,,,4
23090,,,,,,,,4
23091,,,,,,,,4
23092,,,,,,,,4
23093,,,,,,,,4
23094,,,,,,,,4
23095,,,,,,,,4
23096,,,,,,,,4
23097,,,,,,,,4
23098,,,,,,,,4
23099,,,,,,,,4
23100,,,,,,,,4
23101,,,,,,,,4
23102,,,,,,,,4
23103,,,,,,,,4
23104,,,,,,,,4
23105,,,,,,,,4
23106,,,,,,,,4
23107,,,,,,,,4
23108,,,,,,,,4
23109,,,,,,,,4
23110,,,,,,,,4
23111,,,,,,,,4
23112,,,,,,,,4
23113,,,,,,,,4
23114,,,,,,,,4
23115,,,,,,,,4
23116,,,,,,,,4
23117,,,,,,,,4
23118,,,,,,,,4
23119,,,,,,,,4
23120,,,,,,,,4
23121,,,,,,,,4
23122,,,,,,,,4
23123,,,,,,,,4
23124,,,,,,,,4
23125,,,,,,,,4
23126,,,,,,,,4
23127,,,,,,,,4
23128,,,,,,,,4
23129,,,,,,,,4
23130,,,,,,,,4
23131,,,,,,,,4
23132,,,,,,,,4
23133,,,,,,,,4
23134,,,,,,,,4
23135,,,,,,,,4
23136,,,,,,,,4
23137,,,,,,,,4
23138,,,,,,,,4
23139,,,,,,,,4
23140,,,,,,,,4
23141,,,,,,,,285
23142,,,,,,,,285
23143,,,,,,,,285
23144,,,,,,,,285
23145,,,,,,,,285
23146,,,,,,,,285
23147,,,,,,,,285
23148,,,,,,,,285
23149,,,,,,,,285
23150,,,,,,,,285
23151,,,,,,,,285
23152,,,,,,,,285
23153,,,,,,,,285
23154,,,,,,,,285
23155,,,,,,,,285
23156,,,,,,,,285
23157,,,,,,,,285
23158,,,,,,,,285
23159,,,,,,,,285
23160,,,,,,,,285
23161,,,,,,,,285
23162,,,,,,,,285
23163,,,,,,,,285
23164,,,,,,,,285
23165,,,,,,,,285
23166,,,,,,,,285
23167,,,,,,,,285
23168,,,,,,,,285
23169,,,,,,,,285
23170,,,,,,,,285
23171,,,,,,,,285
23172,,,,,,,,285
23173,,,,,,,,285
23174,,,,,,,,285
23175,,,,,,,,285
23176,,,,,,,,285
23177,,,,,,,,285
23178,,,,,,,,285
23179,,,,,,,,285
23180,,,,,,,,285
23181,,,,,,,,285
23182,,,,,,,,285
23183,,,,,,,,285
23184,,,,,,,,285
23185,,,,,,,,285
23186,,,,,,,,285
23187,,,,,,,,285
23188,,,,,,,,285
23189,,,,,,,,285
23190,,,,,,,,285
23191,,,,,,,,285
23192,,,,,,,,285
23193,,,,,,,,285
23194,,,,,,,,285
23195,,,,,,,,285
23196,,,,,,,,285
23197,,,,,,,,285
23198,,,,,,,,285
